1464891229070 0.6
1464891231097 0.7
1464891275072 5.9
1464891276087 778.7999744
1464891277086 104.4
1464891278079 80.2
1464891279080 89.6
1464891280122 87.1
1464891281084 85.8
1464891283079 84.6
1464891286106 83.6
1464891290085 82.6
1464891295154 81.7
1464891297086 80.7
1464891300082 81.9
1464891302086 83.7
1464891304076 84.7
1464891307076 85.8
1464891308076 84.9
1464891309078 86.1
1464891310077 87.2
1464891311075 86.2
1464891358080 85.3
1464891415104 84.4
1464891428095 83.4
1464891440098 82.5
1464891454090 81.6
1464891464094 80.7
1464891480098 79.8
1464891507113 79
1464891525106 78.2
1464891535101 77.4
1464891548105 76.6
1464891626124 75.3
1464891670120 74.5
1464891695120 73.7
1464891728128 72.9
1464891746122 73.7
1464891857146 72.9
1464892029157 72
1464892065170 71.2
1464892394195 69.8
1464892503204 69.1
1464892539218 69.8
1464892554204 69.1
1464892680220 68.4
1464892691220 69.1
1464892729229 68.4
1464892792247 69.5
1464892793240 72.5
1464892810421 71.7
1464892829255 70.9
1464892833247 68.7
1464892834267 67.8
1464892847236 68.5
1464892919246 67.8
1464892967251 68.5
1464893015249 67.8
1464893202268 67.1
1464893231282 69
1464893232292 71.3
1464893235279 68.6
1464893236299 67.9
1464893251279 67.2
1464893299287 70.1
1464893302295 68.6
1464893303289 67.2
1464893310295 69.7
1464893311280 71.2
1464893313288 70.2
1464893314290 67.9
1464893336294 67.2
1464893351290 66.5
1464893356310 67.3
1464893430312 67.7
1464893444298 67
1464893459314 67.7
1464893486314 66.9
1464893807343 66.2
1464893868341 66.9
1464893909354 66.2
1464893916342 65.5
1464893927350 66.3
1464894052364 65.6
1464894072366 66.3
1464894122381 65.6
1464894217379 66.3
1464894233392 65.6
1464894335403 64.9
1464894347404 65.6
1464894554416 64.9
1464894575416 65.6
1464894591421 66.7
1464894592425 68.8
1464894595423 68
1464894596445 64.9
1464894954448 64.4
1464895038460 65.1
1464895049476 64.4
1464895140468 65.1
1464895163485 64.3
1464895205508 65
1464895251496 64.3
1464895471500 65.7
1464895472514 67.4
1464895475516 65.1
1464895477331 63.7
1464895496530 64.4
1464895535511 65.1
1464896026567 64.3
1464896048560 65.1
1464896090584 64.4
1464896126571 65.1
1464896153578 64.4
1464896690640 63.6
1464896704644 64.3
1464896725655 63.6
1464896783641 64.3
1464896819639 63.6
1464896840649 64.3
1464896857657 63.6
1464896907666 64.4
1464896918666 63.7
1464896976666 64.4
1464896989667 63.7
1464897368701 63
1464897379710 63.7
1464897462717 62.9
1464897493728 63.6
1464897556726 62.9
1464897578720 63.6
1464897608728 62.9
1464897701743 63.6
1464897722747 62.9
1464897772749 63.6
1464897788748 62.8
1464898783838 61.9
1464898799840 62.6
1464898846847 61.9
1464898874849 62.6
1464898986863 61.9
1464899013867 62.6
1464899082869 61.9
1464899132880 62.6
1464899155882 61.9
1464899598926 62.6
1464899619935 61.9
1464899635929 62.6
1464899654941 61.8
1464899771954 61.1
1464899782964 61.8
1464900090003 61.2
1464900110003 61.9
1464900186001 61.2
1464900201990 61.9
1464900366021 61.2
1464900417010 61.9
1464900468014 61.2
1464900492021 61.9
1464900515035 61.2
1464900530033 62
1464900678041 62.4
1464900686040 61.7
1464901047080 61
1464901104081 61.7
1464901137095 61
1464901177101 61.7
1464901198090 60.9
1464901213117 61.5
1464901309115 60.8
1464901364111 61.5
1464901459118 60.8
1464901654147 61.5
1464901667147 60.8
1464901691154 61.5
1464901709149 60.7
1464901725159 61.4
1464901781156 60.7
1464902330209 60.2
1464902344217 60.9
1464902710248 60.2
1464902725254 60.9
1464902868261 60.2
1464902909264 61
1464903107281 60.4
1464903179288 61.1
1464903195288 60.4
1464903314309 61.3
1464903332310 60.5
1464903511331 59.8
1464903527331 60.4
1464903599346 61.1
1464903614354 60.3
1464903693514 62.6
1464903694376 64.2
1464903695342 61.4
1464903696349 60.7
1464903726344 60
1464903779352 60.7
1464903793355 60
1464903836363 60.8
1464903851360 60.1
1464903956378 60.8
1464904018382 60.1
1464904037382 60.8
1464904081381 60.1
1464904199410 60.9
1464904217403 60.2
1464904235404 60.9
1464904255404 60.2
1464904266402 60.9
1464904307405 60.2
1464904505428 60.9
1464904559434 60.2
1464904682441 60.9
1464904704452 60.2
1464904778467 60.9
1464904795455 60.2
1464905274515 60.8
1464905284509 60.1
1464905833569 59.6
1464905839567 60.2
1464905897582 60.9
1464905913574 60.2
1464906361628 59.4
1464906383617 60
1464906625646 60.2
1464906776657 59.5
1464906805665 60.1
1464906857667 59.4
1464906877671 60
1464907131871 59.3
1464907139725 59.9
1464907170705 60.5
1464907192711 59.8
1464907293721 60.2
1464907316720 59.5
1464907378730 60.2
1464907441744 59.5
1464907463731 60.1
1464907622745 59.4
1464907653758 60
1464907824776 59.3
1464907831766 60
1464908056788 59.3
1464908069793 60
1464908135801 59.3
1464908146807 60
1464908202816 59.3
1464908232806 59.9
1464908285817 59.3
1464908298813 59.9
1464908611842 60.4
1464908633854 59.7
1464909017899 59.3
1464909074893 59.9
1464909121898 18.1
1464909122912 0.6
1464909359930 0.7
1464909360931 0.6
1464909361922 0.7
1464909362928 0.6
1464909363937 0.7
1464909365926 0.6
1464909366928 0.7
1464909368929 0.6
1464909369921 0.7
1464909371922 0.6
1464909407927 0.7
1464909408929 0.6
1464909417931 0.7
1464909418938 0.6
1464909419926 0.7
1464909420936 0.6
1464909422952 0.7
1464909423925 0.6
1464909425932 0.7
1464909426928 0.6
1464909429936 0.7
1464909431728 0.6
1464909431957 0.7
1464909432942 0.6
1464909438931 0.7
1464909439940 0.6
1464909440941 0.7
1464909441928 0.6
1464909443942 0.7
1464909444934 0.6
1464909459943 0.7
1464909460942 0.6
1464909465940 0.7
1464909466941 0.6
1464909470959 0.7
1464909471934 0.6
1464909473933 0.7
1464909474934 0.6
1464909476942 0.7
1464909477944 0.6
1464909479937 0.7
1464909480944 0.6
1464909496950 0.7
1464909497936 0.6
1464909499941 0.7
1464909500936 0.6
1464909505943 0.7
1464909506945 0.6
1464909519958 0.7
1464909520949 0.6
1464909538947 0.7
1464909539948 0.6
1464909540948 0.7
1464909543978 0.6
1464909544958 0.7
1464909546947 0.6
1464909547958 0.7
1464909552954 0.6
1464909555951 0.7
1464909557969 0.6
1464909558950 0.7
1464909559949 0.6
1464909566956 0.7
1464909567957 0.6
1464909568945 0.7
1464909569944 0.6
1464909582954 0.7
1464909583946 0.6
1464909584946 0.7
1464909586947 0.6
1464909587977 0.7
1464909590123 0.6
1464909590969 0.7
1464909593268 0.6
1464909593392 0.6
1464909593508 0.6
1464909593961 0.7
1464909595950 0.6
1464909598019 0.7
1464909598948 0.6
1464909600946 0.7
1464909601962 0.6
1464909609954 0.7
1464909611960 0.6
1464909612960 0.7
1464909615021 0.6
1464909615964 0.7
1464909617958 0.6
1464909618949 0.7
1464909620955 0.6
1464909621962 0.7
1464909624965 0.6
1464909625974 0.7
1464909627949 0.6
1464909628962 0.7
1464909631951 0.6
1464909632959 0.7
1464909635954 0.6
1464909636985 0.7
1464909638971 0.6
1464909639968 0.7
1464909641984 0.6
1464909642963 0.7
1464909643950 0.6
1464909652963 0.7
1464909653962 0.6
1464909657974 0.7
1464909658959 0.6
1464909660961 0.7
1464909661961 0.6
1464909663957 0.7
1464909664957 0.6
1464909666954 0.7
1464909669025 0.6
1464909670973 0.7
1464909671973 0.6
1464909672966 0.7
1464909675973 0.6
1464909676957 0.7
1464909678972 0.6
1464909684132 0.7
1464909684981 0.6
1464909691964 0.7
1464909693959 0.6
1464909699968 0.7
1464909700969 0.6
1464909702971 0.7
1464909703974 0.6
1464909704992 0.7
1464909716975 0.6
1464909717965 0.7
1464909720975 0.6
1464909721982 0.7
1464909722973 0.6
1464909723974 0.7
1464909725971 0.6
1464909727000 0.7
1464909727965 0.6
1464909732963 0.7
1464909733978 0.6
1464909734979 0.7
1464909736973 0.6
1464909749977 0.7
1464909751981 0.6
1464909752972 0.7
1464909756966 0.6
1464909758975 0.7
1464909762975 0.6
1464909764970 0.7
1464909765983 0.6
1464909768053 0.7
1464909768972 0.6
1464909770970 0.7
1464909771980 0.6
1464909773969 0.7
1464909774972 0.6
1464909776974 0.7
1464909777970 0.6
1464909779967 0.7
1464909784994 0.6
1464909785987 0.7
1464909792155 0.6
1464909792991 0.7
1464909801976 0.6
1464909803997 0.7
1464909804972 0.6
1464909806976 0.7
1464909807986 0.6
1464909816975 0.7
1464909818979 0.6
1464909819982 0.7
1464909826982 0.6
1464909827977 0.7
1464909829979 0.6
1464909830984 0.7
1464909833981 0.6
1464909837978 0.7
1464909839014 0.6
1464909840980 0.7
1464909841975 0.6
1464909845978 0.7
1464909846992 0.6
1464909848988 0.7
1464909849980 0.6
1464909851984 0.7
1464909852991 0.6
1464909854978 0.7
1464909855992 0.6
1464909857978 0.7
1464909858990 0.6
1464909860986 0.7
1464909861994 0.6
1464909866982 0.7
1464909867995 0.6
1464909877996 0.7
1464909878984 0.6
1464909883001 0.7
1464909883986 0.6
1464909899979 0.7
1464909900982 0.6
1464909901994 0.7
1464909903541 0.6
1464909907005 0.7
1464909909000 0.6
1464909912983 0.7
1464909914998 0.6
1464909915985 0.7
1464909918045 0.6
1464909920001 0.7
1464909921997 0.6
1464909923044 0.7
1464909925990 0.6
1464909926991 0.7
1464909944999 0.6
1464909945997 0.7
1464909946997 0.6
1464909948996 0.7
1464909950027 0.6
1464909952006 0.7
1464909952999 0.6
1464909955019 0.7
1464909955989 0.6
1464909959000 0.7
1464909960033 0.6
1464909960993 0.7
1464909962008 0.6
1464909966990 0.7
1464909967995 0.6
1464909970003 0.7
1464909970998 0.6
1464909973011 0.7
1464909973988 0.6
1464909975990 0.7
1464909977003 0.6
1464909978990 0.7
1464909980006 0.6
1464909982007 0.7
1464909982992 0.6
1464909984084 0.7
1464909989026 0.6
1464909989995 0.7
1464909994181 0.6
1464909995010 0.7
1464909998000 0.6
1464909999015 0.7
1464910004993 0.6
1464910009002 0.7
1464910010019 0.6
1464910012997 0.7
1464910014010 0.6
1464910015068 0.7
1464910017012 0.6
1464910020068 0.7
1464910021012 0.6
1464910021997 0.7
1464910029013 0.6
1464910030010 0.7
1464910032006 0.6
1464910032999 0.7
1464910035004 0.6
1464910036006 0.7
1464910039000 0.6
1464910040073 0.7
1464910042003 0.6
1464910042999 0.7
1464910045060 0.6
1464910046003 0.7
1464910048006 0.6
1464910049013 0.7
1464910051020 0.6
1464910052017 0.7
1464910079018 0.6
1464910080004 0.7
1464910082005 0.6
1464910083007 0.7
1464910085005 0.6
1464910086017 0.7
1464910088019 0.6
1464910089019 0.7
1464910092034 0.6
1464910092235 0.7
1464910094011 0.6
1464910099003 0.7
1464910100023 0.6
1464910102012 0.7
1464910103024 0.6
1464910117012 0.7
1464910118018 0.6
1464910130015 0.7
1464910132011 0.6
1464910133019 0.7
1464910135041 0.6
1464910136014 0.7
1464910138016 0.6
1464910139029 0.7
1464910141029 0.6
1464910142020 0.7
1464910145024 0.6
1464910146041 0.7
1464910170070 0.6
1464910172029 0.7
1464910173020 0.6
1464910175124 0.7
1464910176028 0.6
1464910178017 0.7
1464910186030 0.6
1464910187014 0.7
1464910189032 0.6
1464910193016 0.7
1464910194017 0.6
1464910196025 0.7
1464910197031 0.6
1464910199014 0.7
1464910200018 0.6
1464910202023 0.7
1464910203882 0.6
1464910211034 0.7
1464910212034 0.6
1464910216053 0.7
1464910217018 0.6
1464910219018 0.7
1464910220022 0.6
1464910226033 0.7
1464910227056 0.6
1464910229031 0.7
1464910230025 0.6
1464910237032 0.7
1464910238030 0.6
1464910242058 0.7
1464910243027 0.6
1464910245030 0.7
1464910246022 0.6
1464910248029 0.7
1464910252039 0.6
1464910253046 0.7
1464910256031 0.6
1464910258049 0.7
1464910259023 0.6
1464910260030 0.7
1464910261032 0.6
1464910265030 0.7
1464910266028 0.6
1464910268037 0.7
1464910269041 0.6
1464910270047 0.7
1464910273023 0.6
1464910274025 0.7
1464910286040 0.6
1464910288037 0.7
1464910289039 0.6
1464910290032 0.7
1464910291050 0.6
1464910293528 0.7
1464910294052 0.6
1464910297044 0.7
1464910298027 0.6
1464910301027 0.7
1464910302047 0.6
1464910303039 0.7
1464910310038 0.6
1464910311041 0.7
1464910312041 0.6
1464910316028 0.7
1464910317039 0.6
1464910319040 0.7
1464910327030 0.6
1464910328040 0.7
1464910330045 0.6
1464910333030 0.7
1464910334041 0.6
1464910336040 0.7
1464910337036 0.6
1464910339038 0.7
1464910343034 0.6
1464910344064 0.7
1464910352047 0.6
1464910353038 0.7
1464910355035 0.6
1464910356047 0.7
1464910359039 0.6
1464910360040 0.7
1464910362042 0.6
1464910363043 0.7
1464910383045 0.6
1464910384039 0.7
1464910387041 0.6
1464910388112 0.7
1464910390038 0.6
1464910391037 0.7
1464910427054 0.6
1464910432086 0.7
1464910433054 0.6
1464910434054 0.7
1464910445051 0.6
1464910448048 0.7
1464910457063 0.6
1464910459071 0.7
1464910460047 0.6
1464910462121 0.7
1464910466222 0.6
1464910467091 0.7
1464910469049 0.6
1464910474047 0.7
1464910475054 0.6
1464910477049 0.7
1464910478058 0.6
1464910480050 0.7
1464910502061 0.6
1464910503068 0.7
1464910504050 0.6
1464910505054 0.7
1464910507075 0.6
1464910508063 0.7
1464910509061 0.6
1464910511064 0.7
1464910512075 0.6
1464910513060 0.7
1464910514072 0.6
1464910516058 0.7
1464910522065 0.6
1464910523060 0.7
1464910537056 0.6
1464910538101 0.7
1464910553073 0.6
1464910555074 0.7
1464910569059 0.6
1464910570073 0.7
1464910573084 0.6
1464910574059 0.7
1464910580064 0.6
1464910581060 0.7
1464910583072 0.6
1464910584059 0.7
1464910601235 0.6
1464910602082 0.7
1464910606105 0.6
1464910607061 0.7
1464910617067 0.6
1464910619071 0.7
1464910620073 0.6
1464910622089 0.7
1464910623074 0.6
1464910625076 0.7
1464910626067 0.6
1464910628075 0.7
1464910641080 0.6
1464910642076 0.7
1464910646082 0.6
1464910647066 0.7
1464910649071 0.6
1464910650066 0.7
1464910652073 0.6
1464910653069 0.7
1464910657093 0.6
1464910658084 0.7
1464910660073 0.6
1464910661068 0.7
1464910663089 0.6
1464910665085 0.7
1464910666080 0.6
1464910667088 0.7
1464910668100 0.6
1464910670082 0.7
1464910671075 0.6
1464910673259 0.7
1464910674103 0.6
1464910676077 0.7
1464910677080 0.6
1464910681098 0.7
1464910683087 0.6
1464910684081 0.7
1464910696080 0.6
1464910697072 0.7
1464910699085 0.6
1464910700086 0.7
1464910702081 0.6
1464910703092 0.7
1464910706087 0.6
1464910707094 0.7
1464910708083 0.6
1464910710089 0.7
1464910711075 0.6
1464910713157 0.7
1464910714079 0.6
1464910717085 0.7
1464910718136 0.6
1464910721080 0.7
1464910722076 0.6
1464910724082 0.7
1464910725086 0.6
1464910729142 0.7
1464910730083 0.6
1464910732085 0.7
1464910733079 0.6
1464910735094 0.7
1464910736081 0.6
1464910739085 0.7
1464910744246 0.6
1464910745111 0.7
1464910747083 0.6
1464910748116 0.7
1464910749089 0.6
1464910750080 0.7
1464910752078 0.6
1464910753113 0.7
1464910755087 0.6
1464910756079 0.7
1464910757095 0.6
1464910758114 0.7
1464910759079 0.6
1464910761082 0.7
1464910762088 0.6
1464910764083 0.7
1464910765084 0.6
1464910767084 0.7
1464910770083 0.6
1464910771081 0.7
1464910778090 0.6
1464910779100 0.7
1464910780092 0.6
1464910785099 0.7
1464910788085 0.6
1464910789092 0.7
1464910798095 0.6
1464910802099 0.7
1464910803119 0.6
1464910805092 0.7
1464910807139 0.6
1464910808166 0.7
1464910809100 0.6
1464910810093 0.7
1464910814160 0.6
1464910815102 0.7
1464910817099 0.6
1464910818099 0.7
1464910820100 0.6
1464910821090 0.7
1464910824097 0.6
1464910825151 0.7
1464910838098 0.6
1464910843122 0.7
1464910844108 0.6
1464910845104 0.7
1464910847096 0.6
1464910848109 0.7
1464910850094 0.6
1464910851096 0.7
1464910865092 0.6
1464910866095 0.7
1464910867102 0.6
1464910868099 0.7
1464910872096 0.6
1464910873100 0.7
1464910876113 0.6
1464910877127 0.7
1464910879094 0.6
1464910880093 0.7
1464910884107 0.6
1464910886112 0.7
1464910887093 0.6
1464910888103 0.7
1464910889114 0.6
1464910891100 0.7
1464910892097 0.6
1464910894118 0.7
1464910895116 0.6
1464910897528 0.7
1464910898118 0.6
1464910899114 0.7
1464910900108 0.6
1464910901102 0.7
1464910906101 0.6
1464910907100 0.7
1464910914110 0.6
1464910915105 0.7
1464910916103 0.6
1464910918113 0.7
1464910919125 0.6
1464910921100 0.7
1464910922102 0.6
1464910925130 0.7
1464910928102 0.6
1464910929102 0.7
1464910931134 0.6
1464910932107 0.7
1464910953103 0.6
1464910956105 0.7
1464910957110 0.6
1464910959137 0.7
1464910960103 0.6
1464910962105 0.7
1464910963103 0.6
1464910965134 0.7
1464910976287 0.6
1464910977128 0.7
1464910979105 0.6
1464910980105 0.7
1464910982216 0.6
1464910983142 0.7
1464910995114 0.6
1464910996114 0.7
1464911008114 0.6
1464911009115 0.7
1464911020126 0.6
1464911021120 0.7
1464911037120 0.6
1464911038129 0.7
1464911039130 0.6
1464911040132 0.7
1464911044129 0.6
1464911045116 0.7
1464911047117 0.6
1464911048116 0.7
1464911066123 0.6
1464911069117 0.7
1464911070120 0.6
1464911073132 0.7
1464911075124 0.6
1464911076127 0.7
1464911088296 0.6
1464911089146 0.7
1464911090119 0.6
1464911091122 0.7
1464911106138 0.6
1464911108142 0.7
1464911109127 0.6
1464911113128 0.7
1464911114133 0.6
1464911120129 0.7
1464911121134 0.6
1464911134142 0.7
1464911135135 0.6
1464911137125 0.7
1464911138125 0.6
1464911140153 0.7
1464911141127 0.6
1464911143129 0.7
1464911144140 0.6
1464911146144 0.7
1464911147132 0.6
1464911149137 0.7
1464911150127 0.6
1464911152143 0.7
1464911153127 0.6
1464911155131 0.7
1464911156136 0.6
1464911158221 0.7
1464911159140 0.6
1464911161142 0.7
1464911162126 0.6
1464911163172 0.7
1464911164138 0.6
1464911165129 0.7
1464911167128 0.6
1464911168169 0.7
1464911170134 0.6
1464911171132 0.7
1464911173331 0.6
1464911174151 0.7
1464911176135 0.6
1464911180136 0.7
1464911181128 0.6
1464911187144 0.7
1464911188148 0.6
1464911191138 0.7
1464911192155 0.6
1464911193148 0.7
1464911194143 0.6
1464911195130 0.7
1464911200138 0.6
1464911201130 0.7
1464911203148 0.6
1464911204147 0.7
1464911209137 0.6
1464911210148 0.7
1464911212132 0.6
1464911213137 0.7
1464911215137 0.6
1464911216144 0.7
1464911217138 0.6
1464911219148 0.7
1464911220164 0.6
1464911222136 0.7
1464911223137 0.6
1464911225171 0.7
1464911226797 0.6
1464911228155 0.7
1464911239143 0.6
1464911241143 0.7
1464911242148 0.6
1464911245146 0.7
1464911246141 0.6
1464911248143 0.7
1464911254146 0.6
1464911255147 0.7
1464911259166 0.6
1464911285147 0.7
1464911286139 0.6
1464911291149 0.7
1464911292154 0.6
1464911296172 0.7
1464911297144 0.6
1464911298139 0.7
1464911300142 0.6
1464911301176 0.7
1464911304146 0.6
1464911305151 0.7
1464911308152 0.6
1464911309149 0.7
1464911310152 0.6
1464911312156 0.7
1464911313166 0.6
1464911315142 0.7
1464911316148 0.6
1464911319153 0.7
1464911320155 0.6
1464911322149 0.7
1464911323156 0.6
1464911325149 0.7
1464911326521 0.6
1464911328162 0.7
1464911329150 0.6
1464911334150 0.7
1464911335166 0.6
1464911349153 0.7
1464911350152 0.6
1464911352149 0.7
1464911353157 0.6
1464911355180 0.7
1464911356153 0.6
1464911358152 0.7
1464911362154 0.6
1464911363153 0.7
1464911365152 0.6
1464911366159 0.7
1464911368196 0.6
1464911369149 0.7
1464911370160 0.6
1464911372162 0.7
1464911377159 0.6
1464911380161 0.7
1464911381168 0.6
1464911382211 0.7
1464911383151 0.6
1464911386162 0.7
1464911387221 0.6
1464911388159 0.7
1464911389154 0.6
1464911392339 0.7
1464911393170 0.6
1464911394163 0.7
1464911448163 0.6
1464911449168 0.7
1464911452159 0.6
1464911453195 0.7
1464911455168 0.6
1464911456164 0.7
1464911457175 0.6
1464911463169 0.7
1464911472175 0.6
1464911474176 0.7
1464911475164 0.6
1464911478167 0.7
1464911480173 0.6
1464911481161 0.7
1464911483210 0.6
1464911484178 0.7
1464911486168 0.6
1464911487179 0.7
1464911489167 0.6
1464911490174 0.7
1464911493163 0.6
1464911494190 0.7
1464911495183 0.6
1464911497162 0.7
1464911498175 0.6
1464911500543 0.7
1464911501189 0.6
1464911503172 0.7
1464911504177 0.6
1464911506168 0.7
1464911512181 0.6
1464911513181 0.7
1464911514177 0.6
1464911516178 0.7
1464911517202 0.6
1464911518177 0.7
1464911524169 0.6
1464911525184 0.7
1464911527176 0.6
1464911528174 0.7
1464911530174 0.6
1464911531174 0.7
1464911540183 0.6
1464911546180 0.7
1464911547187 0.6
1464911549175 0.7
1464911550188 0.6
1464911552176 0.7
1464911558184 0.6
1464911560171 0.7
1464911564173 0.6
1464911568187 0.7
1464911569199 0.6
1464911571187 0.7
1464911572174 0.6
1464911574192 0.7
1464911575183 0.6
1464911577365 0.7
1464911578193 0.6
1464911602186 0.7
1464911604188 0.6
1464911605201 0.7
1464911608183 0.6
1464911609183 0.7
1464911611188 0.6
1464911612182 0.7
1464911614182 0.6
1464911615192 0.7
1464911617183 0.6
1464911618197 0.7
1464911620188 0.6
1464911621187 0.7
1464911623188 0.6
1464911624182 0.7
1464911626185 0.6
1464911627179 0.7
1464911629194 0.6
1464911630186 0.7
1464911632242 0.6
1464911633182 0.7
1464911635198 0.6
1464911636184 0.7
1464911638187 0.6
1464911639190 0.7
1464911641622 0.6
1464911642218 0.7
1464911644196 0.6
1464911645201 0.7
1464911646193 0.6
1464911653188 0.7
1464911654205 0.6
1464911658215 0.7
1464911659212 0.6
1464911661199 0.7
1464911662194 0.6
1464911664203 0.7
1464911668186 0.6
1464911669209 0.7
1464911673194 0.6
1464911674205 0.7
1464911686186 0.6
1464911687186 0.7
1464911689192 0.6
1464911690187 0.7
1464911694187 0.6
1464911695191 0.7
1464911696206 0.6
1464911697206 0.7
1464911705410 0.6
1464911715222 0.7
1464911717209 0.6
1464911718196 0.7
1464911720228 0.6
1464911721210 0.7
1464911723194 0.6
1464911724201 0.7
1464911728203 0.6
1464911729198 0.7
1464911731193 0.6
1464911733213 0.7
1464911734220 0.6
1464911736205 0.7
1464911737211 0.6
1464911740206 0.7
1464911741205 0.6
1464911753206 0.7
1464911757204 0.6
1464911758223 0.7
1464911760211 0.6
1464911761210 0.7
1464911763213 0.6
1464911764197 0.7
1464911769304 0.6
1464911770220 0.7
1464911771196 0.6
1464911775210 0.7
1464911776209 0.6
1464911792202 0.7
1464911793200 0.6
1464911796216 0.7
1464911797236 0.6
1464911799204 0.7
1464911800210 0.6
1464911807204 0.7
1464911811211 0.6
1464911813203 0.7
1464911814206 0.6
1464911817208 0.7
1464911818229 0.6
1464911819204 0.7
1464911821219 0.6
1464911822205 0.7
1464911824219 0.6
1464911825208 0.7
1464911827204 0.6
1464911828205 0.7
1464911830219 0.6
1464911831216 0.7
1464911833369 0.6
1464911834221 0.7
1464911836206 0.6
1464911837207 0.7
1464911839223 0.6
1464911840218 0.7
1464911842212 0.6
1464911843211 0.7
1464911845215 0.6
1464911846207 0.7
1464911848224 0.6
1464911849210 0.7
1464911851231 0.6
1464911852207 0.7
1464911854208 0.6
1464911855217 0.7
1464911857225 0.6
1464911858223 0.7
1464911860218 0.6
1464911861220 0.7
1464911863230 0.6
1464911864223 0.7
1464911866221 0.6
1464911867221 0.7
1464911869228 0.6
1464911870218 0.7
1464911872208 0.6
1464911880386 0.7
1464911881241 0.6
1464911884210 0.7
1464911885222 0.6
1464911887225 0.7
1464911888212 0.6
1464911889236 0.7
1464911890219 0.6
1464911892224 0.7
1464911897220 0.6
1464911898212 0.7
1464911899216 0.6
1464911902248 0.7
1464911903222 0.6
1464911904223 0.7
1464911905214 0.6
1464911907245 0.7
1464911908215 0.6
1464911910223 0.7
1464911911220 0.6
1464911913226 0.7
1464911915164 0.6
1464911916245 0.7
1464911917219 0.6
1464911919233 0.7
1464911925233 0.6
1464911926230 0.7
1464911931220 0.6
1464911932218 0.7
1464911935229 0.6
1464911936245 0.7
1464911938235 0.6
1464911939218 0.7
1464911940221 0.6
1464911941322 0.7
1464911942221 0.6
1464911962226 0.7
1464911964227 0.6
1464911965230 0.7
1464911967251 0.6
1464911970238 0.7
1464911971247 0.6
1464911974226 0.7
1464911975227 0.6
1464911977224 0.7
1464911982233 0.6
1464911983234 0.7
1464911985227 0.6
1464911986239 0.7
1464911992240 0.6
1464911993233 0.7
1464911995231 0.6
1464911996228 0.7
1464911998228 0.6
1464911999235 0.7
1464912002228 0.6
1464912003378 0.7
1464912003604 0.7
1464912006199 0.6
1464912010258 0.7
1464912011232 0.6
1464912013246 0.7
1464912014239 0.6
1464912017232 0.7
1464912019241 0.6
1464912020229 0.7
1464912022299 0.6
1464912023243 0.7
1464912031227 0.6
1464912035283 0.7
1464912037239 0.6
1464912038228 0.7
1464912040292 0.6
1464912041236 0.7
1464912043229 0.6
1464912044246 0.7
1464912046234 0.6
1464912047232 0.7
1464912052235 0.6
1464912053236 0.7
1464912055247 0.6
1464912057986 0.7
1464912058258 0.6
1464912060248 0.7
1464912061250 0.6
1464912063240 0.7
1464912064239 0.6
1464912066241 0.7
1464912067235 0.6
1464912069250 0.7
1464912070241 0.6
1464912071242 0.7
